Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Hatchback/3,Hatchback/5,MPV,SUV,Sedan,Station wagon,Önden Çekiş,-.1,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden,Coupe,4WD (Sürekli),Hibrit,Arkadan İtiş,Roadster
247000,İSTANBUL ,20638398,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2016,161000,1248,95,4.9,45,"3 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
510000,İSTANBUL ,20641585,29 Temmuz 2022,Fiat,Egea,1.6 Multijet Urban Plus,2020,34000,1598,120,3.9,45,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
72500,KONYA ,20638081,29 Temmuz 2022,Fiat,Uno,1.4 ie SX,1997,293000,1372,71,0.0,42,12 boyalı,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
330000,İZMİR ,20637930,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2017,114000,1248,95,4.1,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
110000,BURSA ,20639054,29 Temmuz 2022,Fiat,Tipo,1.6 SX,1997,200000,1581,75,0.0,55,"1 değişen, 12 boyalı",1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
409000,İZMİR ,20637582,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy Plus,2022,1,1368,95,6.4,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
350000,TEKİRDAĞ ,20640064,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2018,46000,1368,95,5.7,45,2 boyalı,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
230000,SAKARYA ,19667030,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Actual,2014,130000,1248,95,4.9,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
320000,NİĞDE ,20641419,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2017,59000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
178000,ANKARA ,20641408,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,240000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
110500,İSTANBUL ,20639990,29 Temmuz 2022,Fiat,Albea,1.3 Multijet Dynamic,2006,240000,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
87500,NİĞDE ,20638653,29 Temmuz 2022,Fiat,Tipo,1.6 SX,1996,113000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
210000,ANTALYA ,20640897,29 Temmuz 2022,Fiat,Punto,1.3 Multijet Easy,2012,244000,1248,75,4.1,45,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
297500,İSTANBUL ,20638195,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,120000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
437000,İSTANBUL ,20639222,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2021,9500,1248,95,4.1,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
235000,DİYARBAKIR ,20637237,29 Temmuz 2022,Fiat,Punto,EVO 1.4 Active,2011,120550,1368,77,5.9,45,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,1,0,0,1,0,,,,,
153000,BURSA ,20641049,29 Temmuz 2022,Fiat,Marea,1.6 Liberty,2003,204000,1596,103,8.1,63,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
275000,MERSİN ,20640228,29 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2016,59650,1368,95,5.7,45,"1 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
95000,ŞANLIURFA ,20638308,29 Temmuz 2022,Fiat,Siena,1.6 HL,1999,308000,1580,101,0.0,51,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
107500,ANKARA ,20641197,29 Temmuz 2022,Fiat,Tipo,1.6 SLX,1996,227500,1581,75,0.0,55,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
120000,DÜZCE ,20638537,29 Temmuz 2022,Fiat,Marea,1.6 SX,2000,247000,1596,103,8.1,63,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
345000,İZMİR ,20637535,29 Temmuz 2022,Fiat,500 Ailesi,500L 1.4 PopStar,2015,103000,1368,95,6.2,50,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,1,0.0,0,0.0,1,0.0,1,0,0,1,0,,,,,
179000,İSTANBUL ,20640446,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active,2007,213000,1248,90,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
225000,İSTANBUL ,20640419,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,250000,1248,95,4.9,45,5 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
125000,İSTANBUL ,20639847,29 Temmuz 2022,Fiat,Palio,1.3 Multijet Active Sole,2008,318000,1248,70,4.6,51,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
355000,HATAY ,20639723,29 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2017,48000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,0,1,0,,,,,
290000,AFYONKARAHİSAR ,20638881,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2015,117500,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
294900,İZMİR ,20071947,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,134700,1248,95,4.1,45,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
246000,SAMSUN ,20637924,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2014,149000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
229900,İZMİR ,20401056,29 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet 1.3 Multijet,2011,108492,1248,75,4.7,45,8 boyalı,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,1,0,0,,,,,
132000,AFYONKARAHİSAR ,20639881,29 Temmuz 2022,Fiat,Marea,1.6 Liberty,2002,211000,1596,103,8.1,63,12 boyalı,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
66500,ANKARA ,20639872,29 Temmuz 2022,Fiat,Tempra,1.6 SX,1992,155000,1581,86,0.0,0,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
250000,TEKİRDAĞ ,20637747,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2014,187000,1248,95,4.9,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
305000,ZONGULDAK ,20637435,29 Temmuz 2022,Fiat,Punto,1.4 Pop S&S,2013,71300,1368,77,5.4,45,Belirtilmemiş,0,0,1,1,0,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
245000,KAYSERİ ,20640521,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,206000,1248,90,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
144650,RİZE ,20639146,29 Temmuz 2022,Fiat,Albea,1.3 Multijet Active,2006,245000,1248,70,4.7,48,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
175000,İSTANBUL ,20637785,29 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Dynamic,2011,250000,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
369000,GAZİANTEP ,20618672,29 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,15300,1368,95,5.7,45,2 değişen,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
81000,YALOVA ,20639852,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,153500,1248,90,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
127000,İSTANBUL ,20637509,29 Temmuz 2022,Fiat,Palio,1.3 Multijet Active Sole,2011,281000,1248,70,4.6,51,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
214000,İSTANBUL ,20638355,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2014,135000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
252000,ADANA ,20637480,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2016,137000,1248,95,4.9,45,7 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
315000,KAYSERİ ,20641164,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy Plus,2017,152000,1248,95,3.7,50,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
140000,KIRIKKALE ,20638970,29 Temmuz 2022,Fiat,Albea,1.3 Multijet EL,2004,232000,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
125000,KARS ,20637504,29 Temmuz 2022,Fiat,Palio,1.4 Fire Active,2006,185000,1368,77,6.1,51,"2 değişen, 2 boyalı",1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
177000,İSTANBUL ,20640415,29 Temmuz 2022,Fiat,Panda,1.2 Dynamic,2006,215000,1242,60,5.4,35,Tamamı boyalı,0,0,1,1,0,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
220000,MANİSA ,20640050,29 Temmuz 2022,Fiat,Punto,1.4 Dynamic,2006,205000,1368,95,6.6,47,4 boyalı,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
270000,NİĞDE ,20639320,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2019,22000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
255000,BURSA ,20637744,29 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet Active,2011,139900,1248,75,4.5,45,3 boyalı,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
349500,İSTANBUL ,20639165,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,57800,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
193500,KAYSERİ ,20637802,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,214000,1248,90,4.9,45,6 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
65900,ADANA ,20638041,29 Temmuz 2022,Fiat,Uno,70 SX,1996,218000,1372,71,0.0,42,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
72500,BURSA ,20640764,29 Temmuz 2022,Fiat,Uno,70 SX,1997,240000,1372,71,0.0,42,1 değişen,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,1,0,0,1,0,,,,,
78000,AFYONKARAHİSAR ,20639934,29 Temmuz 2022,Fiat,Uno,70 SX,1996,270000,1372,71,0.0,42,4 boyalı,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
128000,ANKARA ,20638562,29 Temmuz 2022,Fiat,Marea,1.6 Liberty,2004,266000,1596,103,8.1,63,"1 değişen, 7 boyalı",1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,1,0,0,1,0,,,,,
240000,GAZİANTEP ,20637594,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2013,131000,1248,95,4.9,45,"3 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
291500,ANTALYA ,20638247,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2016,96850,1368,95,5.7,45,"2 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
315000,KİLİS ,20566798,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2019,186000,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
317500,KİLİS ,20411022,29 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2019,47000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
252500,KARABÜK ,20642686,29 Temmuz 2022,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,206000,1248,75,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
395000,HATAY ,20205541,29 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge Plus,2017,76600,1598,120,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
187500,BURSA ,20642751,29 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet Dynamic,2006,228000,1248,90,4.6,45,7 boyalı,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
185000,ERZİNCAN ,20642862,29 Temmuz 2022,Fiat,Linea,1.6 Multijet Dynamic Plus,2009,215000,1598,105,5.0,45,Tamamı boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,0,1,0,,,,,
143000,İSTANBUL ,20642774,29 Temmuz 2022,Fiat,Albea,1.2 EL,2003,199000,1242,80,7.0,47,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
180000,İZMİR ,20642607,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,196250,1248,90,4.9,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
89900,İSTANBUL ,20595013,29 Temmuz 2022,Fiat,Uno,70 S,1998,130000,1372,71,0.0,42,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,1,0,0,,,,,
323000,BURSA ,19550603,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2018,47000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
67500,ANKARA ,20639945,29 Temmuz 2022,Fiat,Tempra,1.6 SX,1992,167000,1581,75,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,1,0,0,1,0,,,,,
500000,ÇANAKKALE ,20642659,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2020,2500,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,0,1,0,,,,,
240000,ŞANLIURFA ,20642527,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,167000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
348500,ADANA ,20642541,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2020,38000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
415000,ANKARA ,20639311,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy Plus,2022,0,1368,95,6.4,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
245000,AKSARAY ,20642330,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,191000,1248,90,4.9,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
73500,AMASYA ,20642354,29 Temmuz 2022,Fiat,Uno,70 S,1998,270000,1372,71,0.0,42,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
210000,İSTANBUL ,20642075,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,324000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
130000,HATAY ,20641912,29 Temmuz 2022,Fiat,Palio,1.2 EL,2004,177000,1242,81,7.2,51,2 değişen,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
150000,KOCAELİ ,20641823,29 Temmuz 2022,Fiat,Linea,1.6 Multijet Active Plus,2010,195000,1598,105,5.0,45,"3 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
335000,ANKARA ,20642181,29 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2016,58000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
350000,İSTANBUL ,20637916,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy Plus,2016,23500,1368,95,5.7,50,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
355500,NİĞDE ,20642200,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2020,24000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
490000,İSTANBUL ,20641532,29 Temmuz 2022,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2017,80000,1248,95,4.1,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
67000,SAKARYA ,20642179,29 Temmuz 2022,Fiat,Bravo,1.6 SX,2000,230000,1581,103,7.7,50,Belirtilmemiş,1,0,0,0,0,1,0,1,0,0,0.0,0,0.0,1,0.0,1,0,0,1,0,,,,,
134000,KASTAMONU ,20639129,29 Temmuz 2022,Fiat,Palio,1.3 Multijet EL,2004,245000,1248,70,4.6,51,12 boyalı,1,0,0,0,1,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
197500,VAN ,20639114,29 Temmuz 2022,Fiat,Linea,1.4 Fire Actual,2013,229000,1368,77,6.3,45,3 boyalı,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
80000,ISPARTA ,20638929,29 Temmuz 2022,Fiat,Marea,1.6 SX,2000,346000,1581,103,8.3,63,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
260000,HATAY ,20641033,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,174000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
198000,TEKİRDAĞ ,20640747,29 Temmuz 2022,Fiat,Albea,Sole 1.4 Fire Premio,2011,191000,1368,77,6.2,48,6 boyalı,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
185000,BURSA ,20637287,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Emotion,2008,235750,1248,90,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
275000,İSTANBUL ,20638868,29 Temmuz 2022,Fiat,Linea,1.6 Multijet Lounge,2012,165000,1598,105,5.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
98000,İSTANBUL ,20637438,29 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Active,2008,470000,1248,70,4.7,48,3 değişen,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,0,1,0,,,,,
275000,ANKARA ,20638449,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2013,118000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
438000,ADANA ,20637946,29 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2019,97000,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
69000,İZMİR ,20117020,29 Temmuz 2022,Fiat,Tempra,1.6 S,1994,271000,1581,75,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
359750,ANTALYA ,20640775,29 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2021,38000,1368,95,6.4,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
410000,ADANA ,20025246,29 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,16250,1368,95,5.7,45,1 boyalı,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
185000,ÇANAKKALE ,20640445,29 Temmuz 2022,Fiat,Linea,1.3 Multijet Actual,2012,306000,1248,95,4.9,45,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
215000,GAZİANTEP ,20640338,29 Temmuz 2022,Fiat,Linea,1.6 Multijet Emotion Plus,2012,224000,1598,105,5.0,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
97500,KONYA ,20498270,29 Temmuz 2022,Fiat,Palio,1.4 EL,1999,237000,1368,77,6.1,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,1,0,1,0,0,,,,,
257000,İSTANBUL ,20139124,28 Temmuz 2022,Fiat,Linea,1.3 Multijet Easy,2015,131000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
262000,SAMSUN ,20525641,28 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2014,140000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
61750,KAYSERİ ,20639606,28 Temmuz 2022,Fiat,Tipo,1.6 ie,1990,270000,1581,80,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
309900,İZMİR ,20639410,28 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,149024,1248,95,4.1,45,5 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
389900,İZMİR ,20639389,28 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2020,121380,1248,95,4.1,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
368000,BURSA ,20638769,28 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2021,8700,1368,95,6.4,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
92500,ANKARA ,20638773,28 Temmuz 2022,Fiat,Tipo,1.6 SX,1998,298000,1581,75,0.0,55,1 boyalı,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0,1,0,,,,,
245000,VAN ,20638289,28 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,155000,1248,95,4.9,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,1,0,1,0,0,,,,,
158000,BİLECİK ,20583850,28 Temmuz 2022,Fiat,Palio,1.2 SL,2004,198000,1242,74,7.2,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,1,0,0,,,,,
95000,OSMANİYE ,20638003,28 Temmuz 2022,Fiat,Marea,1.6 ELX,2000,233000,1581,103,10.6,63,3 boyalı,0,1,0,0,0,1,0,0,0,0,0.0,1,0.0,1,0.0,0,1,1,0,0,,,,,
87500,KAHRAMANMARAŞ ,20638097,28 Temmuz 2022,Fiat,Uno,1.4 ie,2001,203500,1372,71,0.0,42,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,1,1,0,0,,,,,
225000,YALOVA ,20637147,28 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,232000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0.0,1,0.0,1,0.0,0,1,0,1,0,,,,,
