Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Motor Hacmi,Motor Gücü,Çekiş,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
310000,SAMSUN ,20674530,2022-08-03,Opel,Astra,1.6 Edition,2014,249000,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.5,56,"1 değişen, 1 boyalı",Takasa Uygun,Sahibinden
165000,AYDIN ,20681261,2022-08-03,Opel,Astra,1.4 Club,2004,313000,Düz,LPG & Benzin,Sedan,1388,90,Önden Çekiş,7.2,52,"1 değişen, 3 boyalı",Takasa Uygun Değil,Galeriden
250900,ANKARA ,20464149,2022-08-03,Opel,Corsa,1.3 CDTI Enjoy,2009,217513,Yarı Otomatik,Dizel,Hatchback/5,1248,90,Önden Çekiş,4.6,45,Belirtilmemiş,Takasa Uygun,Yetkili Bayiden
143500,OSMANİYE ,20681076,2022-08-03,Opel,Astra,1.6 CD,1999,372000,Düz,LPG & Benzin,Hatchback/5,1598,100,Önden Çekiş,7.4,52,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
315000,AFYONKARAHİSAR ,20681012,2022-08-03,Opel,Astra,1.6 Enjoy Plus,2012,144000,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.8,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
350000,ADANA ,20681210,2022-08-03,Opel,Astra,1.6 Edition,2015,113000,Düz,LPG & Benzin,Hatchback/5,1598,115,Önden Çekiş,6.6,56,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
247500,ANTALYA ,20681008,2022-08-03,Opel,Corsa,1.2 Twinport Essentia,2011,114000,Düz,Benzin,Hatchback/5,1229,85,Önden Çekiş,5.3,45,1 boyalı,Takasa Uygun,Sahibinden
209900,MERSİN ,20681229,2022-08-03,Opel,Astra,1.6 Elegance,2003,204000,Düz,LPG & Benzin,Hatchback/5,1598,100,Önden Çekiş,7.1,52,Belirtilmemiş,Takasa Uygun Değil,Galeriden
200000,ANKARA ,20681051,2022-08-03,Opel,Vectra,1.6 Elegance,2001,258000,Otomatik,LPG & Benzin,Sedan,1598,100,Önden Çekiş,8.1,60,"1 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
310000,KARAMAN ,20681042,2022-08-03,Opel,Astra,1.6 Sport,2011,199500,Otomatik,Benzin,Hatchback/5,1598,115,Önden Çekiş,7.1,56,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
419000,İZMİR ,20680980,2022-08-03,Opel,Astra,1.4 T Cosmo,2014,148060,Otomatik,Benzin,Sedan,1364,140,Önden Çekiş,6.7,56,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
290000,ORDU ,20681037,2022-08-03,Opel,Astra,1.6 Enjoy 111.Yıl,2012,176000,Yarı Otomatik,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.6,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
318500,İSTANBUL ,20679926,2022-08-03,Opel,Insignia,2.0 CDTI Edition,2011,204000,Otomatik,Dizel,Station wagon,1956,130,Önden Çekiş,6.9,70,"2 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
210000,AYDIN ,20679284,2022-08-03,Opel,Vectra,1.6 Comfort,2006,264000,Düz,Benzin,Sedan,1598,105,Önden Çekiş,6.9,61,"1 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
271500,ANKARA ,20679891,2022-08-03,Opel,Astra,1.6 Enjoy,2007,113000,Düz,Benzin,Hatchback/5,1598,115,Önden Çekiş,6.7,52,4 boyalı,Takasa Uygun Değil,Sahibinden
85000,KOCAELİ ,20679486,2022-08-03,Opel,Vectra,2.0 GL,1992,265000,Düz,LPG & Benzin,Sedan,1998,115,Önden Çekiş,0.0,0,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
378000,HATAY ,20680058,2022-08-03,Opel,Astra,1.3 CDTI Sport,2013,113000,Düz,Dizel,Hatchback/5,1248,95,Önden Çekiş,4.1,56,Belirtilmemiş,Takasa Uygun,Sahibinden
150000,MUĞLA ,20677561,2022-08-03,Opel,Vectra,2.0 GLS,1999,250000,Otomatik,LPG & Benzin,Sedan,1998,115,Önden Çekiş,0.0,0,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
181000,KAYSERİ ,20679890,2022-08-03,Opel,Corsa,1.3 CDTI Essentia,2004,240000,Düz,Dizel,Hatchback/5,1248,70,Önden Çekiş,4.5,44,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
351000,MANİSA ,20679672,2022-08-03,Opel,Corsa,1.4 Twinport Enjoy,2012,26000,Otomatik,Benzin,Hatchback/5,1364,100,Önden Çekiş,5.9,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
275000,İZMİR ,20677972,2022-08-03,Opel,Astra,1.6 Enjoy 111.Yıl,2011,240000,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.8,52,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
383000,ADIYAMAN ,20678997,2022-08-03,Opel,Astra,1.6 Edition,2015,68500,Düz,Benzin,Sedan,1598,115,Önden Çekiş,6.5,56,Tamamı orjinal,Takasa Uygun,Sahibinden
860000,ANTALYA ,20679165,2022-08-03,Opel,Insignia,1.6 CDTI Excellence,2019,68000,Otomatik,Dizel,Hatchback/5,1598,136,Önden Çekiş,5.1,62,Tamamı orjinal,Takasa Uygun,Sahibinden
300000,KOCAELİ ,20680392,2022-08-03,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,2012,107000,Düz,Dizel,Sedan,1248,90,Önden Çekiş,5.1,52,"1 değişen, 2 boyalı",Takasa Uygun,Sahibinden
475000,İSTANBUL ,20680072,2022-08-03,Opel,Astra,1.4 T Sport,2015,56000,Otomatik,Benzin,Hatchback/5,1364,140,Önden Çekiş,6.8,56,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
535000,İSTANBUL ,20679627,2022-08-03,Opel,Astra,1.6 CDTI Dynamic,2016,96000,Otomatik,Dizel,Hatchback/5,1598,136,Önden Çekiş,4.6,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
720000,MANİSA ,20679441,2022-08-03,Opel,Insignia,1.6 CDTI Sport,2017,27100,Otomatik,Dizel,Sedan,1598,136,Önden Çekiş,5.0,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
125000,ESKİŞEHİR ,20678094,2022-08-03,Opel,Vectra,2.0 GLS,1997,250000,Düz,LPG & Benzin,Sedan,1998,136,Önden Çekiş,8.7,61,2 değişen,Takasa Uygun Değil,Sahibinden
280000,GAZİANTEP ,20678202,2022-08-03,Opel,Astra,1.6 Enjoy,2009,201000,Yarı Otomatik,LPG & Benzin,Hatchback/5,1598,115,Önden Çekiş,6.5,52,Belirtilmemiş,Takasa Uygun,Sahibinden
173450,BATMAN ,20680111,2022-08-03,Opel,Vectra,1.6 Comfort,2007,327000,Düz,LPG & Benzin,Sedan,1598,105,Önden Çekiş,6.9,61,"2 değişen, 9 boyalı",Takasa Uygun Değil,Sahibinden
195000,İSTANBUL ,20678750,2022-08-03,Opel,Astra,1.6 Comfort,2004,238000,Düz,LPG & Benzin,Sedan,1598,100,Önden Çekiş,7.1,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
355000,BURSA ,20680925,2022-08-03,Opel,Astra,1.4 T Sport,2011,150000,Düz,LPG & Benzin,Hatchback/5,1364,140,Önden Çekiş,5.9,56,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
183000,ŞANLIURFA ,20678986,2022-08-03,Opel,Corsa,1.3 CDTI Essentia,2012,280000,Düz,Dizel,Hatchback/5,1248,75,Önden Çekiş,4.2,45,"3 değişen, 9 boyalı",Takasa Uygun Değil,Sahibinden
415000,İZMİR ,20678862,2022-08-03,Opel,Corsa,1.3 CDTI Enjoy,2016,76200,Yarı Otomatik,Dizel,Hatchback/5,1248,95,Önden Çekiş,3.2,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
365000,İSTANBUL ,20678461,2022-08-03,Opel,Astra,1.4 T Enjoy Active,2013,152000,Otomatik,Benzin,Hatchback/5,1364,140,Önden Çekiş,6.8,56,3 boyalı,Takasa Uygun Değil,Sahibinden
439000,ADIYAMAN ,20679111,2022-08-03,Opel,Astra,1.6 CDTI Design,2017,101000,Otomatik,Dizel,Sedan,1598,136,Önden Çekiş,5.1,56,2 boyalı,Takasa Uygun Değil,Sahibinden
187000,İSTANBUL ,20679587,2022-08-03,Opel,Astra,1.6 CD,1999,255000,Otomatik,LPG & Benzin,Sedan,1598,100,Önden Çekiş,8.2,52,12 boyalı,Takasa Uygun Değil,Sahibinden
155000,BURSA ,20677490,2022-08-03,Opel,Astra,1.6 GL,2000,335920,Düz,LPG & Benzin,Sedan,1598,100,Önden Çekiş,7.4,52,"1 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
435000,DİYARBAKIR ,20677174,2022-08-03,Opel,Insignia,1.6 CDTI Cosmo,2015,160000,Otomatik,Dizel,Sedan,1598,136,Önden Çekiş,5.0,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
322000,ÇANKIRI ,20680859,2022-08-03,Opel,Astra,1.6 Enjoy Plus,2011,135000,Yarı Otomatik,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.6,52,"2 değişen, 1 boyalı",Takasa Uygun,Sahibinden
335000,ESKİŞEHİR ,20679202,2022-08-03,Opel,Insignia,1.6 Cosmo,2009,180000,Düz,Benzin,Sedan,1598,115,Önden Çekiş,7.7,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
130000,ADANA ,20677539,2022-08-03,Opel,Corsa,1.4 Swing,1998,242000,Düz,LPG & Benzin,Hatchback/5,1389,90,Önden Çekiş,7.4,42,1 boyalı,Takasa Uygun Değil,Sahibinden
455000,İSTANBUL ,20677567,2022-08-03,Opel,Astra,1.6 CDTI Sport,2015,120000,Düz,Dizel,Sedan,1598,136,Önden Çekiş,4.2,56,7 boyalı,Takasa Uygun Değil,Sahibinden
240000,KONYA ,20677117,2022-08-03,Opel,Astra,1.3 CDTI Enjoy,2009,245000,Düz,Dizel,Hatchback/5,1248,90,Önden Çekiş,4.8,52,4 boyalı,Takasa Uygun Değil,Sahibinden
160000,ORDU ,20680038,2022-08-03,Opel,Corsa,1.2 Enjoy,2004,238000,Düz,LPG & Benzin,Hatchback/5,1199,75,Önden Çekiş,6.0,44,"1 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
340000,İZMİR ,20679539,2022-08-03,Opel,Astra,1.6 Edition,2013,142000,Düz,LPG & Benzin,Hatchback/5,1598,115,Önden Çekiş,6.6,56,2 boyalı,Takasa Uygun,Sahibinden
91000,ANTALYA ,20678915,2022-08-03,Opel,Astra,1.4 GL,1993,295000,Düz,LPG & Benzin,Hatchback/5,1389,82,Önden Çekiş,0.0,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
140000,TEKİRDAĞ ,20679411,2022-08-03,Opel,Corsa,1.4 GLS,1998,185000,Düz,LPG & Benzin,Hatchback/5,1389,90,Önden Çekiş,7.4,42,"2 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
260000,KOCAELİ ,20680894,2022-08-03,Opel,Astra,1.3 CDTI ecoFLEX Sport,2011,196900,Düz,Dizel,Hatchback/5,1248,95,Önden Çekiş,4.2,56,"1 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
415000,TEKİRDAĞ ,20677888,2022-08-03,Opel,Corsa,1.4 Enjoy,2017,60700,Otomatik,Benzin,Hatchback/5,1398,90,Önden Çekiş,6.0,45,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
485000,ANKARA ,20679608,2022-08-03,Opel,Astra,1.6 CDTI Elite,2016,119000,Otomatik,Dizel,Sedan,1598,136,Önden Çekiş,5.1,56,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
334000,KONYA ,20679172,2022-08-03,Opel,Astra,1.3 CDTI Edition,2014,217000,Düz,Dizel,Sedan,1248,95,Önden Çekiş,4.2,56,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
161000,ŞANLIURFA ,20677651,2022-08-03,Opel,Corsa,1.0 Eco Club,2002,180000,Yarı Otomatik,Benzin,Hatchback/5,973,58,Önden Çekiş,4.9,44,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
515000,TEKİRDAĞ ,20679464,2022-08-03,Opel,Insignia,1.6 CDTI Cosmo,2016,157000,Otomatik,Dizel,Sedan,1598,136,Önden Çekiş,5.0,70,Belirtilmemiş,Takasa Uygun,Sahibinden
390000,MANİSA ,20680528,2022-08-03,Opel,Insignia,1.4 T Edition Elegance,2012,188000,Düz,LPG & Benzin,Sedan,1364,140,Önden Çekiş,5.6,70,4 boyalı,Takasa Uygun Değil,Sahibinden
240000,MARDİN ,20678229,2022-08-03,Opel,Astra,1.3 CDTI Enjoy,2009,315000,Düz,Dizel,Sedan,1248,90,Önden Çekiş,5.1,52,3 boyalı,Takasa Uygun Değil,Sahibinden
355000,DİYARBAKIR ,20679566,2022-08-03,Opel,Astra,1.6 Edition Plus,2016,75000,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.5,56,"1 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
375000,İSTANBUL ,20678016,2022-08-03,Opel,Astra,1.6 Edition,2017,80000,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.5,56,2 boyalı,Takasa Uygun Değil,Sahibinden
80000,MERSİN ,20676833,2022-08-03,Opel,Astra,1.6 GLS,1994,360000,Düz,LPG & Benzin,Hatchback/5,1598,75,Önden Çekiş,0.0,52,2 boyalı,Takasa Uygun Değil,Sahibinden
490900,İSTANBUL ,20680922,2022-08-03,Opel,Astra,1.6 CDTI Dynamic Elite,2017,16400,Otomatik,Dizel,Hatchback/5,1598,136,Önden Çekiş,4.6,52,1 değişen,Takasa Uygun,Galeriden
127000,BURSA ,20678547,2022-08-03,Opel,Vectra,2.0 100.Yıl,2000,287502,Otomatik,LPG & Benzin,Sedan,1998,136,Önden Çekiş,9.4,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
185000,KOCAELİ ,20680240,2022-08-03,Opel,Corsa,1.3 CDTI Essentia,2010,245000,Düz,Dizel,Hatchback/3,1248,75,Önden Çekiş,4.6,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
165000,ESKİŞEHİR ,20676976,2022-08-03,Opel,Corsa,1.4 GLS,2000,143000,Düz,LPG & Benzin,Hatchback/5,1389,90,Önden Çekiş,7.4,42,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
355000,İSTANBUL ,20679876,2022-08-03,Opel,Astra,1.4 T Enjoy Active,2014,102000,Düz,LPG & Benzin,Hatchback/5,1364,140,Önden Çekiş,5.5,56,4 boyalı,Takasa Uygun Değil,Sahibinden
265000,İZMİR ,20677271,2022-08-03,Opel,Astra,1.3 CDTI Enjoy Plus,2012,240000,Düz,Dizel,Hatchback/5,1248,95,Önden Çekiş,4.1,56,"2 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
89999,ESKİŞEHİR ,19937754,2022-08-03,Opel,Corsa,1.7 DTi Comfort,2003,234000,Düz,Dizel,Hatchback/5,1686,75,Önden Çekiş,4.7,44,Belirtilmemiş,Takasa Uygun,Sahibinden
185000,KAHRAMANMARAŞ ,20678779,2022-08-03,Opel,Corsa,1.4 Comfort,2002,345000,Düz,LPG & Benzin,Hatchback/5,1389,90,Önden Çekiş,7.2,44,1 değişen,Takasa Uygun Değil,Sahibinden
335000,MARDİN ,20678328,2022-08-03,Opel,Insignia,1.6 T Edition,2010,175000,Düz,Benzin,Sedan,1598,180,Önden Çekiş,7.7,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
445000,MERSİN ,20679561,2022-08-03,Opel,Astra,1.4 T Edition Plus,2019,54200,Düz,Benzin,Sedan,1364,140,Önden Çekiş,6.2,56,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
265000,ESKİŞEHİR ,20679727,2022-08-03,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,2011,196000,Düz,Dizel,Sedan,1248,90,Önden Çekiş,5.1,52,"3 değişen, 3 boyalı",Takasa Uygun,Sahibinden
112500,HATAY ,20251577,2022-08-03,Opel,Astra,1.6,1998,300000,Düz,LPG & Benzin,Hatchback/3,1598,75,Önden Çekiş,7.2,52,Belirtilmemiş,Takasa Uygun,Galeriden
305000,KONYA ,20679119,2022-08-03,Opel,Vectra,1.6 Comfort,2005,98000,Düz,Benzin,Sedan,1598,100,Önden Çekiş,7.5,61,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
152000,ERZİNCAN ,20678007,2022-08-03,Opel,Vectra,2.0 GLS,1998,301000,Düz,LPG & Benzin,Sedan,1998,136,Önden Çekiş,8.7,61,2 boyalı,Takasa Uygun Değil,Sahibinden
172000,HATAY ,20677774,2022-08-03,Opel,Vectra,1.6 Comfort,2006,178000,Düz,LPG & Benzin,Sedan,1598,105,Önden Çekiş,6.9,61,"2 değişen, 9 boyalı",Takasa Uygun Değil,Sahibinden
237000,SAMSUN ,20677590,2022-08-03,Opel,Astra,1.6 Elegance,2005,191350,Yarı Otomatik,LPG & Benzin,Hatchback/5,1598,105,Önden Çekiş,6.5,52,8 boyalı,Takasa Uygun Değil,Sahibinden
193000,ZONGULDAK ,20675298,2022-08-03,Opel,Astra,1.4 Classic,2006,254000,Düz,LPG & Benzin,Hatchback/5,1389,60,Önden Çekiş,7.0,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
195000,KASTAMONU ,20677154,2022-08-03,Opel,Astra,1.4 Club,2004,219000,Düz,LPG & Benzin,Sedan,1388,90,Önden Çekiş,7.2,52,2 boyalı,Takasa Uygun Değil,Sahibinden
260000,KIRKLARELİ ,20680465,2022-08-03,Opel,Corsa,1.3 CDTI Essentia,2013,147720,Düz,Dizel,Hatchback/5,1248,75,Önden Çekiş,4.0,45,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
165000,İSTANBUL ,20680415,2022-08-03,Opel,Vectra,2.2 DTI Elegance,2003,280000,Otomatik,Dizel,Sedan,2171,125,Önden Çekiş,7.4,61,"2 değişen, 7 boyalı",Takasa Uygun Değil,Sahibinden
759000,KONYA ,20680123,2022-08-03,Opel,Insignia,1.6 CDTI Grand Sport Design,2017,125000,Otomatik,Dizel,Hatchback/5,1598,136,Önden Çekiş,5.1,62,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
188000,ANKARA ,20679327,2022-08-03,Opel,Astra,1.6 CD,2000,211000,Düz,LPG & Benzin,Hatchback/5,1598,100,Önden Çekiş,7.4,52,Belirtilmemiş,Takasa Uygun,Sahibinden
266500,İSTANBUL ,20676763,2022-08-03,Opel,Corsa,1.4 Enjoy,2008,97200,Otomatik,Benzin,Hatchback/5,1364,90,Önden Çekiş,6.2,45,"3 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
106000,VAN ,20614105,2022-08-03,Opel,Vectra,2.0 GLS,1998,370000,Düz,LPG & Benzin,Sedan,1998,136,Önden Çekiş,8.7,61,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
417500,ADANA ,20676891,2022-08-03,Opel,Astra,1.6 Edition,2013,82000,Otomatik,LPG & Benzin,Hatchback/5,1598,115,Önden Çekiş,7.1,56,1 boyalı,Takasa Uygun Değil,Sahibinden
156000,BURSA ,20679263,2022-08-03,Opel,Vectra,2.2 DTI Comfort,2002,260000,Düz,Dizel,Sedan,2171,125,Önden Çekiş,6.5,61,"2 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
155000,DENİZLİ ,20678046,2022-08-03,Opel,Corsa,1.2 Twinport Essentia,2006,182500,Düz,Benzin,Hatchback/5,1229,80,Önden Çekiş,6.1,45,"2 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
180000,ŞIRNAK ,19565239,2022-08-03,Opel,Corsa,1.3 CDTI Essentia,2006,245000,Düz,Dizel,Hatchback/5,1248,70,Önden Çekiş,4.5,44,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
81500,KOCAELİ ,20671300,2022-08-03,Opel,Tigra,1.6,1998,155000,Düz,LPG & Benzin,Coupe,1598,106,Önden Çekiş,7.7,46,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
142500,KOCAELİ ,20667239,2022-08-03,Opel,Vectra,2.0 CD,1998,311000,Düz,LPG & Benzin,Sedan,1998,136,Önden Çekiş,8.7,61,"1 değişen, 12 boyalı",Takasa Uygun,Sahibinden
480000,İSTANBUL ,20677183,2022-08-03,Opel,Astra,1.6 CDTI Design,2017,156000,Otomatik,Dizel,Hatchback/5,1598,136,Önden Çekiş,4.6,52,"2 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
561950,İSTANBUL ,20644078,2022-08-03,Opel,Corsa,1.2 Turbo Ultimate,2020,9000,Otomatik,Benzin,Hatchback/5,1199,130,Önden Çekiş,4.5,44,Belirtilmemiş,Takasa Uygun,Galeriden
235000,SAMSUN ,20680090,2022-08-03,Opel,Astra,1.3 CDTI ecoFLEX Enjoy Plus,2010,329000,Düz,Dizel,Hatchback/5,1248,95,Önden Çekiş,4.2,56,Belirtilmemiş,Takasa Uygun,Galeriden
375000,İSTANBUL ,20107147,2022-08-03,Opel,Corsa,1.4 Twinport Enjoy 111,2012,86000,Otomatik,Benzin,Hatchback/5,1364,100,Önden Çekiş,5.5,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
99900,YOZGAT ,20679655,2022-08-02,Opel,Astra,1.6 GLS,1996,334500,Düz,LPG & Benzin,Sedan,1598,100,Önden Çekiş,0.0,52,Belirtilmemiş,Takasa Uygun,Galeriden
62000,AFYONKARAHİSAR ,20679094,2022-08-02,Opel,Vectra,2.0 GL,1991,300000,Düz,LPG & Benzin,Sedan,1998,115,Önden Çekiş,0.0,0,Belirtilmemiş,Takasa Uygun,Galeriden
352500,İSTANBUL ,20678919,2022-08-02,Opel,Astra,1.6 Essentia,2012,90000,Yarı Otomatik,Benzin,Hatchback/5,1598,115,Önden Çekiş,6.3,52,Tamamı orjinal,Takasa Uygun,Galeriden
280000,SAKARYA ,18407268,2022-08-02,Opel,Astra,1.6 Essentia Konfor,2012,151300,Düz,LPG & Benzin,Hatchback/5,1598,115,Önden Çekiş,6.5,52,1 boyalı,Takasa Uygun,Sahibinden
399000,BURSA ,20678214,2022-08-02,Opel,Corsa,1.4 Enjoy,2015,96000,Otomatik,Benzin,Hatchback/5,1398,90,Önden Çekiş,6.0,45,Tamamı orjinal,Takasa Uygun,Galeriden
129500,ADANA ,20232388,2022-08-02,Opel,Vectra,2.0 DTI CD,2001,263000,Düz,Dizel,Sedan,1995,100,Önden Çekiş,5.7,60,5 boyalı,Takasa Uygun Değil,Sahibinden
266500,İSTANBUL ,20677908,2022-08-02,Opel,Astra,1.3 CDTI Enjoy,2007,230000,Yarı Otomatik,Dizel,Hatchback/5,1248,90,Önden Çekiş,5.0,52,4 değişen,Takasa Uygun,Galeriden
319000,SİVAS ,20677768,2022-08-02,Opel,Insignia,1.6 T Edition Elegance,2010,160000,Düz,LPG & Benzin,Sedan,1598,180,Önden Çekiş,7.7,70,Belirtilmemiş,Takasa Uygun,Galeriden
385000,KONYA ,20525432,2022-08-02,Opel,Astra,1.4 T Sport,2013,183000,Düz,LPG & Benzin,Sedan,1364,140,Önden Çekiş,5.6,56,Belirtilmemiş,Takasa Uygun,Galeriden
145000,KONYA ,20677489,2022-08-02,Opel,Corsa,1.3 CDTI Essentia,2004,336000,Düz,Dizel,Hatchback/5,1248,70,Önden Çekiş,4.5,44,Belirtilmemiş,Takasa Uygun,Galeriden
253000,ADANA ,20677411,2022-08-02,Opel,Astra,1.3 CDTI Enjoy Plus,2012,120000,Düz,Dizel,Hatchback/5,1248,95,Önden Çekiş,4.1,56,Tamamı orjinal,Takasa Uygun Değil,Galeriden
415000,ŞANLIURFA ,20491128,2022-08-02,Opel,Astra,1.6 Edition Plus,2017,50000,Düz,LPG & Benzin,Sedan,1598,115,Önden Çekiş,6.5,56,Belirtilmemiş,Takasa Uygun Değil,Galeriden
243500,İSTANBUL ,20677385,2022-08-02,Opel,Corsa,1.2 Essentia,2009,150710,Düz,Benzin,Hatchback/5,1229,80,Önden Çekiş,6.0,44,6 boyalı,Takasa Uygun Değil,Galeriden
180000,ANTALYA ,20167539,2022-08-02,Opel,Corsa,1.3 CDTI Essentia,2005,260000,Düz,Dizel,Hatchback/5,1248,70,Önden Çekiş,4.5,44,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
435000,AFYONKARAHİSAR ,20676927,2022-08-02,Opel,Insignia,1.6 T Cosmo,2009,74000,Düz,Benzin,Hatchback/5,1598,180,Önden Çekiş,7.7,70,Belirtilmemiş,Takasa Uygun,Sahibinden
200000,SAKARYA ,20676778,2022-08-02,Opel,Astra,1.4 Classic,2006,120000,Düz,Benzin,Hatchback/5,1364,90,Önden Çekiş,7.2,52,"2 değişen, 3 boyalı",Takasa Uygun,Sahibinden
115000,KIRIKKALE ,20676460,2022-08-02,Opel,Astra,1.6 GL,1994,205000,Otomatik,LPG & Benzin,Hatchback/5,1598,75,Önden Çekiş,0.0,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
495000,KOCAELİ ,20676320,2022-08-02,Opel,Corsa,1.2 Turbo Innovation,2020,30000,Düz,Benzin,Hatchback/5,1199,100,Önden Çekiş,4.3,44,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
305000,BALIKESİR ,20676856,2022-08-02,Opel,Astra,1.6 Essentia Konfor,2011,105000,Düz,LPG & Benzin,Hatchback/5,1598,115,Önden Çekiş,6.5,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
220000,SİVAS ,20676001,2022-08-02,Opel,Vectra,1.6 Comfort,2007,210000,Düz,LPG & Benzin,Sedan,1598,105,Önden Çekiş,6.9,61,"1 değişen, 2 boyalı",Takasa Uygun,Sahibinden
410000,İSTANBUL ,20676269,2022-08-02,Opel,Corsa,1.4 Enjoy,2017,40500,Otomatik,Benzin,Hatchback/5,1398,90,Önden Çekiş,6.0,45,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
415000,GİRESUN ,20676754,2022-08-02,Opel,Astra,1.6 Edition Plus,2016,26400,Düz,Benzin,Sedan,1598,115,Önden Çekiş,6.5,56,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
425000,İSTANBUL ,20676510,2022-08-02,Opel,Astra,1.6 CDTI Design,2017,77500,Otomatik,Dizel,Sedan,1598,136,Önden Çekiş,5.1,56,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
173000,ESKİŞEHİR ,20676176,2022-08-02,Opel,Astra,1.6 CD,1999,283000,Düz,LPG & Benzin,Hatchback/5,1598,100,Önden Çekiş,7.4,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
510000,MERSİN ,20643378,2022-08-02,Opel,Astra,1.6 CDTI Enjoy,2016,87000,Otomatik,Dizel,Hatchback/5,1598,136,Önden Çekiş,4.6,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
405000,ANKARA ,20676905,2022-08-02,Opel,Corsa,1.4 Enjoy,2017,48000,Otomatik,Benzin,Hatchback/5,1398,90,Önden Çekiş,6.0,45,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
125000,ANKARA ,20676699,2022-08-02,Opel,Corsa,1.4 Swing,1998,217250,Düz,LPG & Benzin,Hatchback/5,1389,90,Önden Çekiş,7.4,42,3 değişen,Takasa Uygun Değil,Sahibinden
